File;Riga;Stringa
web_ui/webpages_embedded.c;1429;<div class='test-item'><span class='test-label'>PWM2 Duty Cycle Sweep</span>
web_ui/webpages_embedded.c;1430;"<div class='test-controls'><button id='btn_pwm2' onclick=\""toggleSimpleTest('pwm2', 'btn_pwm2', 'Sweep PWM2')\"">▶️ Inizia Sweep</button></div></div>"
web_ui/webpages_embedded.c;1432;<h3>Controllo Manuale PWM</h3>
web_ui/webpages_embedded.c;1433;<div class='test-item'>
web_ui/webpages_embedded.c;1434;<span>Canale:</span>
web_ui/webpages_embedded.c;1435;"<select id='pwm_ch' style='padding:6px; border-radius:4px;'><option value='1'>OUT1 (GPIO47)</option><option value='2'>OUT2 (GPIO48)</option></select>"
web_ui/webpages_embedded.c;1436;<span>Freq (Hz):</span><input type='number' id='pwm_freq' value='1000' min='100' max='20000' style='width:80px'>
web_ui/webpages_embedded.c;1437;<span>Duty (%):</span><input type='number' id='pwm_duty' value='50' min='0' max='100' style='width:60px'>
web_ui/webpages_embedded.c;1438;"<button onclick=\""setPWM()\"" style='background:#2980b9'>🚀 Applica</button>"
web_ui/webpages_embedded.c;1439;</div>
web_ui/webpages_embedded.c;1441;<div id='pwm_status' class='status-box'>Pronto per test PWM</div></div>
web_ui/webpages_embedded.c;1443;"<div id='section_rs232' class='section collapsed'><h2>📡 Seriale RS232 <span style='font-size:14px; color:#bdc3c7'>(PIN 23 TX, 35 RX)</span><span class='section-toggle-icon'>▸</span></h2>"
web_ui/webpages_embedded.c;1444;<div class='test-item'><span class='test-label'>Test Loopback: 0x55, 0xAA, 0x01, 0x07</span>
web_ui/webpages_embedded.c;1445;"<div class='test-controls'><button id='btn_rs232' onclick=\""toggleSimpleTest('rs232', 'btn_rs232', 'Test RS232')\"">▶️ Inizia Test</button></div></div>"
web_ui/webpages_embedded.c;1446;<div class='test-item'><span>Invia Stringa (es: \\0x55\\0xAA\\r\\n)</span>
web_ui/webpages_embedded.c;1447;"<div class='test-controls'><input type='text' id='rs232_input' placeholder='\\0x55 Test...'><button onclick=\""sendSerial('rs232')\"">🚀 Invia</button></div></div>"
web_ui/webpages_embedded.c;1448;"<div style='display:flex; justify-content:space-between; align-items:center; margin-bottom:5px;'>"
web_ui/webpages_embedded.c;1449;"<div style='display:flex; align-items:center; gap:8px;'><button onclick=\""copySerialMonitor('rs232', this)\"" style='background:#7f8c8d; padding:4px 8px; font-size:12px;'>📋 Copia</button><span style='font-weight:bold;'>Monitor:</span></div>"
web_ui/webpages_embedded.c;1450;<div class='test-controls'>
web_ui/webpages_embedded.c;1451;"<select id='rs232_mode' onchange=\""clearSerial('rs232')\""><option value='HEX'>HEX</option><option value='TEXT'>TEXT</option></select>"
web_ui/webpages_embedded.c;1452;"<button onclick=\""clearSerial('rs232')\"" style='background:#95a5a6; padding:4px 8px; font-size:12px;'>🗑️ Clear</button>"
web_ui/webpages_embedded.c;1453;</div>
web_ui/webpages_embedded.c;1454;</div>
web_ui/webpages_embedded.c;1455;<div id='rs232_status' class='status-box'>Monitor:</div></div>
web_ui/webpages_embedded.c;1457;"<div id='section_cctalk' class='section collapsed'><h2>📡 CCtalk <span style='font-size:14px; color:#bdc3c7'>(9600 baud — PIN 21 RX, 20 TX)</span><span class='section-toggle-icon'>▸</span></h2>"
web_ui/webpages_embedded.c;1458;<div class='test-item'><span class='test-label'>Controllo sessione CCtalk</span>
web_ui/webpages_embedded.c;1459;<div class='test-controls'>
web_ui/webpages_embedded.c;1460;"<button onclick=\""runCctalkAction('start')\"" style='background:#27ae60'>▶️ Start CCtalk</button>"
web_ui/webpages_embedded.c;1461;"<button onclick=\""runCctalkAction('stop')\"" class='btn-stop'>⏹️ Stop CCtalk</button>"
web_ui/webpages_embedded.c;1462;</div></div>
web_ui/webpages_embedded.c;1463;<div class='test-item'><span class='test-label'>Ritenzione monete (Master Inhibit)</span>
web_ui/webpages_embedded.c;1464;<div class='test-controls'>
web_ui/webpages_embedded.c;1465;"<button onclick=\""runCctalkAction('enable_all')\"" style='background:#16a085'>✅ Abilita</button>"
web_ui/webpages_embedded.c;1466;"<button onclick=\""runCctalkAction('enable_ch1_2')\"" style='background:#1abc9c'>✅ Abilita CH1-CH2</button>"
web_ui/webpages_embedded.c;1467;"<button onclick=\""runCctalkAction('disable_all')\"" class='btn-stop'>🚫 Disabilita</button>"
web_ui/webpages_embedded.c;1468;</div></div>
web_ui/webpages_embedded.c;1469;<div class='test-item'><span>Invia Pacchetto (es: 0x01 0x02)</span>
web_ui/webpages_embedded.c;1470;"<div class='test-controls'><input type='text' id='cctalk_input' placeholder='0x01 0x02...'><button onclick=\""sendSerial('cctalk')\"">🚀 Invia</button></div></div>"
web_ui/webpages_embedded.c;1471;"<div style='display:flex; justify-content:space-between; align-items:center; margin-bottom:5px;'>"
web_ui/webpages_embedded.c;1472;"<div style='display:flex; align-items:center; gap:8px;'><button onclick=\""copySerialMonitor('cctalk', this)\"" style='background:#7f8c8d; padding:4px 8px; font-size:12px;'>📋 Copia</button><span style='font-weight:bold;'>Monitor:</span></div>"
web_ui/webpages_embedded.c;1473;<div class='test-controls'>
web_ui/webpages_embedded.c;1474;"<select id='cctalk_mode' onchange=\""clearSerial('cctalk')\""><option value='HEX'>HEX</option><option value='TEXT'>TEXT</option></select>"
web_ui/webpages_embedded.c;1475;"<button onclick=\""clearSerial('cctalk')\"" style='background:#95a5a6; padding:4px 8px; font-size:12px;'>🗑️ Clear</button>"
web_ui/webpages_embedded.c;1476;"<label style='display:inline-flex; align-items:center; gap:4px; padding:4px 8px; border-radius:4px; background:#2c3e50; color:#ecf0f1; font-size:12px;'><input type='checkbox' id='cctalk_comments' checked>Commenti</label>"
web_ui/webpages_embedded.c;1477;</div>
web_ui/webpages_embedded.c;1478;</div>
web_ui/webpages_embedded.c;1479;<div id='cctalk_status' class='status-box'>Monitor:</div></div>
web_ui/webpages_embedded.c;1480;<div id='section_logging_remote' class='section collapsed'><h2>📡 Logging Remoto<span class='section-toggle-icon'>▸</span></h2>
web_ui/webpages_embedded.c;1481;<div class='test-item'><span class='test-label'>Abilita log POST</span>
web_ui/webpages_embedded.c;1482;<div class='test-controls'><label class='switch'><input type='checkbox' id='enable_api_log' name='enable_api_log'><span class='slider'></span></label></div></div>
web_ui/webpages_embedded.c;1483;</div>
web_ui/webpages_embedded.c;1484;<script>
web_ui/webpages_embedded.c;1485;document.addEventListener('DOMContentLoaded', function(){
web_ui/webpages_embedded.c;1486;try {
web_ui/webpages_embedded.c;1487;"fetch('/api/runtime/enable_api_log').then(function(r){ return r.json(); }).then(function(j){ var el = document.getElementById('enable_api_log'); if (el && j && (typeof j.enabled !== 'undefined')) el.checked = !!j.enabled; }).catch(function(){});"
web_ui/webpages_embedded.c;1488;} catch(e) {}
web_ui/webpages_embedded.c;1489;"var el = document.getElementById('enable_api_log');"
web_ui/webpages_embedded.c;1490;if (el) el.addEventListener('change', async function(){
web_ui/webpages_embedded.c;1491;try {
web_ui/webpages_embedded.c;1492;"await fetch('/api/runtime/enable_api_log', {method:'POST', body: JSON.stringify({enabled: this.checked}), headers: {'Content-Type':'application/json'}});"
web_ui/webpages_embedded.c;1494;"});"
web_ui/webpages_embedded.c;1495;"});"
web_ui/webpages_embedded.c;1496;</script>
web_ui/webpages_embedded.c;1498;"<div id='section_rs485' class='section collapsed'><h2>📡 Seriale RS485 <span style='font-size:14px; color:#bdc3c7'>(PIN 12 A, 17 B)</span><span class='section-toggle-icon'>▸</span></h2>"
web_ui/webpages_embedded.c;1499;<div class='test-item'><span class='test-label'>Test Loopback: 0x55, 0xAA, 0x01, 0x07</span>
web_ui/webpages_embedded.c;1500;"<div class='test-controls'><button id='btn_rs485' onclick=\""toggleSimpleTest('rs485', 'btn_rs485', 'Test RS485')\"">▶️ Inizia Test</button></div></div>"
web_ui/webpages_embedded.c;1501;<div class='test-item'><span>Invia Stringa</span>
web_ui/webpages_embedded.c;1502;"<div class='test-controls'><input type='text' id='rs485_input' placeholder='Richiesta...'><button onclick=\""sendSerial('rs485')\"">🚀 Invia</button></div></div>"
web_ui/webpages_embedded.c;1503;"<div style='display:flex; justify-content:space-between; align-items:center; margin-bottom:5px;'>"
web_ui/webpages_embedded.c;1504;"<div style='display:flex; align-items:center; gap:8px;'><button onclick=\""copySerialMonitor('rs485', this)\"" style='background:#7f8c8d; padding:4px 8px; font-size:12px;'>📋 Copia</button><span style='font-weight:bold;'>Monitor:</span></div>"
web_ui/webpages_embedded.c;1505;<div class='test-controls'>
web_ui/webpages_embedded.c;1506;"<select id='rs485_mode' onchange=\""clearSerial('rs485')\""><option value='HEX'>HEX</option><option value='TEXT'>TEXT</option></select>"
web_ui/webpages_embedded.c;1507;"<button onclick=\""clearSerial('rs485')\"" style='background:#95a5a6; padding:4px 8px; font-size:12px;'>🗑️ Clear</button>"
web_ui/webpages_embedded.c;1508;</div>
web_ui/webpages_embedded.c;1509;</div>
web_ui/webpages_embedded.c;1510;<div id='rs485_status' class='status-box'>Monitor:</div></div>
web_ui/webpages_embedded.c;1515;"<div id='section_modbus' class='section collapsed'><h2>🔌 Modbus RS485 — Agenti Waveshare <span style='font-size:14px; color:#bdc3c7'>(bus RS485)</span><span class='section-toggle-icon'>▸</span></h2>"
web_ui/webpages_embedded.c;1518;<div class='test-item'>
web_ui/webpages_embedded.c;1519;<span class='test-label'>Scansione bus (ID range)</span>
web_ui/webpages_embedded.c;1520;<div class='test-controls'>
web_ui/webpages_embedded.c;1521;<span>da</span><input type='number' id='mb_id_min' value='1' min='1' max='247' style='width:55px'>
web_ui/webpages_embedded.c;1522;<span>a</span><input type='number' id='mb_id_max' value='16' min='1' max='247' style='width:55px'>
web_ui/webpages_embedded.c;1523;<button onclick='mbScanBus()' style='background:#8e44ad'>🔍 Scansiona</button>
web_ui/webpages_embedded.c;1524;</div>
web_ui/webpages_embedded.c;1525;</div>
web_ui/webpages_embedded.c;1528;<div class='test-item'>
web_ui/webpages_embedded.c;1529;<span class='test-label'>Auto-refresh (2s)</span>
web_ui/webpages_embedded.c;1530;<div class='test-controls'>
web_ui/webpages_embedded.c;1531;<button id='btn_mb_autorefresh' onclick='mbToggleAutoRefresh()'>▶️ Avvia Auto-refresh</button>
web_ui/webpages_embedded.c;1532;<button onclick='mbRefreshAll()' style='background:#3498db'>🔄 Aggiorna ora</button>
web_ui/webpages_embedded.c;1533;</div>
web_ui/webpages_embedded.c;1534;</div>
web_ui/webpages_embedded.c;1537;"<div id='mb_modules_grid' style='display:flex; flex-wrap:wrap; gap:14px; margin-top:10px;'>"
web_ui/webpages_embedded.c;1538;"<span style='color:#7f8c8d; font-style:italic;'>Esegui Scansiona per trovare moduli sul bus.</span>"
web_ui/webpages_embedded.c;1539;</div>
web_ui/webpages_embedded.c;1541;<div id='modbus_status' class='status-box'>Pronto per test Modbus RS485</div></div>
web_ui/webpages_embedded.c;1543;"<div id='section_eeprom' class='section collapsed'><h2>💾 EEPROM 24LC16 <span style='font-size:14px; color:#bdc3c7'>(PIN 32, 37 / I2C)</span> <span id='eeprom_header_info' style='font-size:14px; font-weight:normal; margin-left:15px; color:#666;'></span><span class='section-toggle-icon'>▸</span></h2>"
web_ui/webpages_embedded.c;1544;<div class='test-item'><span>Indirizzo (0-2047)</span>
web_ui/webpages_embedded.c;1545;<div class='test-controls'><input type='number' id='eeprom_addr' value='0' min='0' max='2047' style='width:80px'></div></div>
web_ui/webpages_embedded.c;1546;<div class='test-item'><span>Lunghezza (bytes)</span>
web_ui/webpages_embedded.c;1547;<div class='test-controls'><input type='number' id='eeprom_len' value='16' min='1' max='2048' style='width:80px'></div></div>
web_ui/webpages_embedded.c;1548;<div class='test-item'><span>Dato Byte (0-255)</span>
web_ui/webpages_embedded.c;1549;<div class='test-controls'><input type='number' id='eeprom_val' value='123' min='0' max='255' style='width:80px'>
web_ui/webpages_embedded.c;1550;"<button onclick=\""testEEPROM('write')\"">✍️ Scrivi</button>"
web_ui/webpages_embedded.c;1551;"<button onclick=\""testEEPROM('read')\"" style='background:#3498db'>📖 Leggi</button>"
web_ui/webpages_embedded.c;1552;"<button onclick=\""testEEPROM('read_json')\"" style='background:#9b59b6'>📄 Leggi JSON</button>"
web_ui/webpages_embedded.c;1553;"<button onclick=\""testEEPROM('dump_ascii')\"" style='background:#e67e22'>🅰 Dump ASCII</button>"
web_ui/webpages_embedded.c;1554;"<button onclick=\""testEEPROM('dump_hex')\"" style='background:#2980b9'>🅷 Dump HEX</button>"
web_ui/webpages_embedded.c;1555;</div></div>
web_ui/webpages_embedded.c;1556;<div id='eeprom_status' class='status-box'>Pronto per test EEPROM</div></div>
web_ui/webpages_embedded.c;1558;"<div id='section_mdb' class='section collapsed'><h2>🎰 MDB (Multi-Drop Bus) <span style='font-size:14px; color:#bdc3c7'>(PIN 8, 11)</span><span class='section-toggle-icon'>▸</span></h2>"
web_ui/webpages_embedded.c;1559;<div class='test-item'><span class='test-label'>Test Loopback/Echo</span>
web_ui/webpages_embedded.c;1560;"<div class='test-controls'><button id='btn_mdb' onclick=\""toggleSimpleTest('mdb', 'btn_mdb', 'Test MDB')\"">▶️ Inizia Test</button></div></div>"
web_ui/webpages_embedded.c;1561;<div class='test-item'><span>Invia Stringa (Hex, es: 08 00)</span>
web_ui/webpages_embedded.c;1562;"<div class='test-controls'><input type='text' id='mdb_input' placeholder='08 00...'><button onclick=\""sendSerial('mdb')\"">🚀 Invia</button></div></div>"
web_ui/webpages_embedded.c;1563;"<div style='display:flex; justify-content:space-between; align-items:center; margin-bottom:5px;'>"
web_ui/webpages_embedded.c;1564;"<div style='display:flex; align-items:center; gap:8px;'><button onclick=\""copySerialMonitor('mdb', this)\"" style='background:#7f8c8d; padding:4px 8px; font-size:12px;'>📋 Copia</button><span style='font-weight:bold;'>Monitor:</span></div>"
web_ui/webpages_embedded.c;1565;<div class='test-controls'>
web_ui/webpages_embedded.c;1566;"<select id='mdb_mode' onchange=\""clearSerial('mdb')\""><option value='HEX'>HEX</option><option value='TEXT'>TEXT</option></select>"
web_ui/webpages_embedded.c;1567;"<button onclick=\""clearSerial('mdb')\"" style='background:#95a5a6; padding:4px 8px; font-size:12px;'>🗑️ Clear</button>"
web_ui/webpages_embedded.c;1568;</div>
web_ui/webpages_embedded.c;1569;</div>
web_ui/webpages_embedded.c;1570;<div id='mdb_status' class='status-box'>Pronto per test MDB</div></div>
web_ui/webpages_embedded.c;1572;<div id='section_gpio33' class='section collapsed'><h2>🔘 GPIO Ausiliari (GPIO33)<span class='section-toggle-icon'>▸</span></h2>
web_ui/webpages_embedded.c;1573;<div id='gpios_test_grid'>Caricamento...</div>
web_ui/webpages_embedded.c;1574;<div id='gpios_status' class='status-box'>Stato GPIO in lettura...</div></div>
web_ui/webpages_embedded.c;1576;"<div id='section_sht40' class='section collapsed'><h2>🌡️ Sensore SHT40 <span style='font-size:14px; color:#bdc3c7'>(I2C 0x45)</span><span class='section-toggle-icon'>▸</span></h2>"
web_ui/webpages_embedded.c;1577;<div class='test-item'><span>Valori Correnti:</span>
web_ui/webpages_embedded.c;1578;"<div class='test-controls'><span id='sht_vals' style='font-family:monospace; font-weight:bold; color:#2ecc71'>-- °C / -- %</span></div></div>"
web_ui/webpages_embedded.c;1579;"<div class='test-controls' style='justify-content:center;'>"
web_ui/webpages_embedded.c;1580;"<button onclick=\""runTest('sht_read')\"" style='background:#f39c12'>🔄 FORZA TEST LETTURA</button>"
web_ui/webpages_embedded.c;1581;</div>
web_ui/webpages_embedded.c;1582;<div id='sht_status' class='status-box'>Pronto per test SHT40</div></div>
web_ui/webpages_embedded.c;1584;<div id='section_scanner' class='section collapsed'><h2>🔍 Scanner USB (Barcode/QR)<span class='section-toggle-icon'>▸</span></h2>
web_ui/webpages_embedded.c;1585;<div class='test-item'><span class='test-label'>Ultime Letture</span>
web_ui/webpages_embedded.c;1586;<div class='test-controls'>
web_ui/webpages_embedded.c;1587;"<button type='button' onclick=\""runScannerCommand('scanner_setup')\"" style='background:#8e44ad'>Scanner SETUP</button>"
web_ui/webpages_embedded.c;1588;"<button type='button' onclick=\""runScannerCommand('scanner_state')\"" style='background:#3498db'>Scanner STATE</button>"
web_ui/webpages_embedded.c;1589;"<button type='button' onclick=\""runScannerCommand('scanner_on')\"" style='background:#2ecc71'>Scanner ON</button>"
web_ui/webpages_embedded.c;1590;"<button type='button' onclick=\""runScannerCommand('scanner_off')\"" class='btn-stop'>Scanner OFF</button>"
web_ui/webpages_embedded.c;1591;</div></div>
web_ui/webpages_embedded.c;1592;"<div style='display:flex; gap:8px; align-items:center; margin-top:6px;'>"
web_ui/webpages_embedded.c;1593;"<input id='scanner_last' type='text' readonly placeholder='Ultima lettura scanner' style='flex:1; padding:6px; font-family:monospace;'>"
web_ui/webpages_embedded.c;1594;"<button type='button' onclick=\""(async()=>{const v=document.getElementById('scanner_last').value; if(!v)return; try{ await navigator.clipboard.writeText(v); const b=document.getElementById('scanner_status'); if(b) b.innerHTML='<div class=\\'result\\'>&#x1F4CB; Copiato</div>'; }catch(e){ console.warn(e); } })()\"">📋 Copia</button>"
web_ui/webpages_embedded.c;1595;</div>
web_ui/webpages_embedded.c;1596;<div id='scanner_status' class='status-box'>Nessuna lettura ancora.</div></div>
web_ui/webpages_embedded.c;1598;"<div id='section_sd' class='section collapsed'><h2>💾 Scheda MicroSD <span style='font-size:14px; color:#bdc3c7'>(PIN 39)</span><span class='section-toggle-icon'>▸</span></h2>"
web_ui/webpages_embedded.c;1599;<div class='test-item'><span class='test-label'>Stato Montaggio:</span>
web_ui/webpages_embedded.c;1600;<span id='sd_mounted_status' style='font-weight:bold'>--</span></div>
web_ui/webpages_embedded.c;1601;<div class='test-item'><span class='test-label'>Ultimo Errore:</span>
web_ui/webpages_embedded.c;1602;"<span id='sd_error_status' style='color:#c0392b; font-family:monospace'>--</span></div>"
web_ui/webpages_embedded.c;1603;<div class='test-item'>
web_ui/webpages_embedded.c;1604;<div class='test-controls'>
web_ui/webpages_embedded.c;1605;"<button onclick=\""runTest('sd_init')\"" style='background:#27ae60'>⚡ Init</button>"
web_ui/webpages_embedded.c;1606;<button onclick='refreshSDStatus()' style='background:#3498db'>🔄 Aggiorna</button>
web_ui/webpages_embedded.c;1607;</div></div>
web_ui/webpages_embedded.c;1608;<div class='test-item'><span>Elenco File (Root)</span>
web_ui/webpages_embedded.c;1609;"<div class='test-controls'><button onclick=\""runTest('sd_list')\"">📂 Elenca</button></div></div>"
web_ui/webpages_embedded.c;1610;<div class='test-item'><span>Backup JSON Config</span>
web_ui/webpages_embedded.c;1611;"<div class='test-controls'><button onclick=\""runConfigBackup()\"" style='background:#9b59b6'>📥 Backup</button></div></div>"
web_ui/webpages_embedded.c;1612;"<div class='test-item'><span style='color:#c0392b; font-weight:bold;'>⚠️ Formattazione FAT32</span>"
web_ui/webpages_embedded.c;1613;"<div class='test-controls'><button onclick=\""if(confirm('Cancellare TUTTI i dati per pulire la scheda?'))runTest('sd_format')\"" style='background:#c0392b'>🧨 Pulisci/Formatta</button></div>"
web_ui/webpages_embedded.c;1614;</div>
web_ui/webpages_embedded.c;1615;"<div id='sd_op_log' style='background:#000; color:#2ecc71; padding:10px; font-family:monospace; font-size:12px; height:100px; overflow-y:auto; border-radius:4px; margin-top:10px;'>Log operazioni SD...</div>"
web_ui/webpages_embedded.c;1616;<div id='sd_status' class='status-box' style='display:none'></div></div>
web_ui/webpages_embedded.c;1617;</div>
web_ui/webpages_embedded.c;1618;"<script> (function(){document.addEventListener('DOMContentLoaded',function(){document.querySelectorAll('.section>h2').forEach(function(h){h.tabIndex=0;h.addEventListener('click',function(){var s=this.parentElement; s.classList.toggle('collapsed'); var ic=this.querySelector('.section-toggle-icon'); if(ic) ic.innerText = s.classList.contains('collapsed') ? '▸' : '▾';});});});"
web_ui/webpages_embedded.c;1622;<script>
web_ui/webpages_embedded.c;1623;"let ledUpdateLock = false; let ledPendingUpdate = false;"
web_ui/webpages_embedded.c;1624;async function updateLedRealtime(){
web_ui/webpages_embedded.c;1625;"if(ledUpdateLock) { ledPendingUpdate = true; return; }"
web_ui/webpages_embedded.c;1626;"const isRainbow = document.getElementById('btn_led_rainbow').innerText.includes('FERMA');"
web_ui/webpages_embedded.c;1627;"const isManual = document.getElementById('btn_led_manual').innerText.includes('FERMA');"
web_ui/webpages_embedded.c;1628;"if(!isRainbow && !isManual) return;"
web_ui/webpages_embedded.c;1629;"ledUpdateLock = true;"
web_ui/webpages_embedded.c;1630;do {
web_ui/webpages_embedded.c;1631;"ledPendingUpdate = false;"
web_ui/webpages_embedded.c;1632;try {
web_ui/webpages_embedded.c;1633;"const bright = document.getElementById('led_bright').value;"
web_ui/webpages_embedded.c;1634;if(isRainbow) {
web_ui/webpages_embedded.c;1635;"await fetch('/api/test/led_bright', {method:'POST', body: JSON.stringify({bright: parseInt(bright)})});"
web_ui/webpages_embedded.c;1636;} else {
web_ui/webpages_embedded.c;1637;"const color = document.getElementById('led_color').value;"
web_ui/webpages_embedded.c;1638;"await fetch('/api/test/led_set', {method:'POST', body: JSON.stringify({r: parseInt(color.substr(1,2),16), g: parseInt(color.substr(3,2),16), b: parseInt(color.substr(5,2),16), bright: parseInt(bright)})});"
web_ui/webpages_embedded.c;1640;} catch(e){}
web_ui/webpages_embedded.c;1641;"} while(ledPendingUpdate);"
web_ui/webpages_embedded.c;1642;"ledUpdateLock = false;"
web_ui/webpages_embedded.c;1645;async function toggleLedRainbow(){
web_ui/webpages_embedded.c;1647;"const btn = document.getElementById('btn_led_rainbow');"
web_ui/webpages_embedded.c;1648;"const isRunning = btn && btn.innerText.includes('FERMA');"
web_ui/webpages_embedded.c;1649;"if(btn){ btn.disabled = true; }"
web_ui/webpages_embedded.c;1650;try {
web_ui/webpages_embedded.c;1651;if(isRunning){
web_ui/webpages_embedded.c;1652;"if(btn){ btn.innerText = '▶️ Inizia Rainbow'; btn.style.background = ''; }"
web_ui/webpages_embedded.c;1654;} else {
web_ui/webpages_embedded.c;1655;"document.getElementById('btn_led_manual').innerText = '🚀 Inizia Manuale';"
web_ui/webpages_embedded.c;1656;"document.getElementById('btn_led_manual').style.background = '#2ecc71';"
web_ui/webpages_embedded.c;1657;"if(btn){ btn.innerText = '⏹️ FERMA Rainbow'; btn.style.background = '#e74c3c'; }"
web_ui/webpages_embedded.c;1658;"const bright = document.getElementById('led_bright').value;"
web_ui/webpages_embedded.c;1659;"try{ await fetch('/api/test/led_bright', {method:'POST', body: JSON.stringify({bright: parseInt(bright)})}); }catch(e){ console.warn('led_bright post failed', e); }"
web_ui/webpages_embedded.c;1662;} finally {
web_ui/webpages_embedded.c;1663;"if(btn){ btn.disabled = false; }"
web_ui/webpages_embedded.c;1667;async function toggleLedManual(){
web_ui/webpages_embedded.c;1669;"const btn = document.getElementById('btn_led_manual');"
web_ui/webpages_embedded.c;1670;"const isRunning = btn && btn.innerText.includes('FERMA');"
web_ui/webpages_embedded.c;1671;"if(btn){ btn.disabled = true; }"
web_ui/webpages_embedded.c;1672;try {
web_ui/webpages_embedded.c;1673;if(isRunning){
web_ui/webpages_embedded.c;1674;"if(btn){ btn.innerText = '🚀 Inizia Manuale'; btn.style.background = '#2ecc71'; }"
web_ui/webpages_embedded.c;1676;} else {
web_ui/webpages_embedded.c;1677;"document.getElementById('btn_led_rainbow').innerText = '▶️ Inizia Rainbow';"
web_ui/webpages_embedded.c;1678;"document.getElementById('btn_led_rainbow').style.background = '';"
web_ui/webpages_embedded.c;1679;"if(btn){ btn.innerText = '⏹️ FERMA Manuale'; btn.style.background = '#e74c3c'; }"
web_ui/webpages_embedded.c;1680;"const color = document.getElementById('led_color').value;"
web_ui/webpages_embedded.c;1681;"const bright = document.getElementById('led_bright').value;"
web_ui/webpages_embedded.c;1684;} finally {
web_ui/webpages_embedded.c;1685;"if(btn){ btn.disabled = false; }"
web_ui/webpages_embedded.c;1689;async function toggleSimpleTest(prefix, btnId, label){
web_ui/webpages_embedded.c;1691;"const btn = document.getElementById(btnId);"
web_ui/webpages_embedded.c;1692;"if(!btn) return;"
web_ui/webpages_embedded.c;1693;"const isRunning = btn.innerText.includes('FERMA');"
web_ui/webpages_embedded.c;1694;"btn.disabled = true;"
web_ui/webpages_embedded.c;1695;try{
web_ui/webpages_embedded.c;1696;if(isRunning){
web_ui/webpages_embedded.c;1697;"btn.innerText = '▶️ Inizia ' + label; btn.style.background = '';"
web_ui/webpages_embedded.c;1699;} else {
web_ui/webpages_embedded.c;1700;"btn.innerText = '⏹️ FERMA ' + label; btn.style.background = '#e74c3c';"
web_ui/webpages_embedded.c;1703;"} finally { btn.disabled = false; }"
web_ui/webpages_embedded.c;1706;"async function fetchJsonWithTimeout(url,opts,timeoutMs){const ctrl=new AbortController();const t=setTimeout(function(){ctrl.abort();},timeoutMs||8000);try{const r=await fetch(url,Object.assign({},opts||{},{signal:ctrl.signal}));const json=await r.json().catch(function(){return {error:'Risposta JSON non valida'};});return {ok:r.ok,status:r.status,json:json};}catch(e){if(e&&e.name==='AbortError'){return {ok:false,status:0,json:{error:'Timeout richiesta'}};}throw e;}finally{clearTimeout(t);}}"
web_ui/webpages_embedded.c;1708;async function runTest(test,params={}){
web_ui/webpages_embedded.c;1709;try{
web_ui/webpages_embedded.c;1710;"const isSd = test.startsWith('sd_');"
web_ui/webpages_embedded.c;1711;"const url='/api/test/'+test;const statusId=test.split('_')[0]+'_status';"
web_ui/webpages_embedded.c;1712;"const statusBox=document.getElementById(statusId);"
web_ui/webpages_embedded.c;1713;"const sdLog=document.getElementById('sd_op_log');"
web_ui/webpages_embedded.c;1715;if(isSd && sdLog){
web_ui/webpages_embedded.c;1716;"const time = new Date().toLocaleTimeString();"
web_ui/webpages_embedded.c;1717;"sdLog.innerHTML += '<div>['+time+'] INVIO: '+test+'...</div>';"
web_ui/webpages_embedded.c;1718;"sdLog.scrollTop = sdLog.scrollHeight;"
web_ui/webpages_embedded.c;1719;"if(test==='sd_format') window.sdFmtInterval = setInterval(refreshSDStatus, 1000);"
web_ui/webpages_embedded.c;1722;if(!isSd && statusBox){
web_ui/webpages_embedded.c;1723;"statusBox.innerHTML+='<div class=\""result\"">➡️ Esecuzione: '+test+'...</div>';"
web_ui/webpages_embedded.c;1724;"statusBox.scrollTop=statusBox.scrollHeight;"
web_ui/webpages_embedded.c;1727;"const fr=await fetchJsonWithTimeout(url,{method:'POST',headers:{'Content-Type':'application/json'},body:JSON.stringify(params)},12000);"
web_ui/webpages_embedded.c;1728;"const r={ok:fr.ok,status:fr.status};"
web_ui/webpages_embedded.c;1729;"const result=fr.json||{error:'Risposta JSON non valida'};"
web_ui/webpages_embedded.c;1730;"const time = new Date().toLocaleTimeString();"
web_ui/webpages_embedded.c;1732;if(r.ok){
web_ui/webpages_embedded.c;1733;if(isSd && sdLog){
web_ui/webpages_embedded.c;1734;"sdLog.innerHTML += '<div style=\""color:#fff\"">['+time+'] ✅ '+(result.message||'OK')+'</div>';"
web_ui/webpages_embedded.c;1735;"refreshSDStatus();"
web_ui/webpages_embedded.c;1736;} else if(test==='sht_read') {
web_ui/webpages_embedded.c;1737;"document.getElementById('sht_vals').innerText = result.temperature.toFixed(1)+' °C / '+result.humidity.toFixed(1)+' %';"
web_ui/webpages_embedded.c;1738;"if(statusBox) statusBox.innerHTML+='<div class=\""result\"">✅ Lettura OK</div>';"
web_ui/webpages_embedded.c;1739;"} else if(statusBox) statusBox.innerHTML+='<div class=\""result\"">✅ '+(result.message||'OK')+'</div>';"
web_ui/webpages_embedded.c;1740;}else{
web_ui/webpages_embedded.c;1741;if(isSd && sdLog){
web_ui/webpages_embedded.c;1742;"sdLog.innerHTML += '<div style=\""color:#e74c3c\"">['+time+'] ❌ Errore: '+(result.error||r.status)+'</div>';"
